"ID","subspecies","authority","code","comment","status","species","species_id","inaturalist","taxonID","notes"
7317,"Syndactyla guttulata guttulata","(Sclater, PL, 1858)",,,,"Syndactyla guttulata",4640,31968,"https://www.inaturalist.org/taxa/730993",
7318,"Syndactyla guttulata pallida","Zimmer, JT & Phelps, 1944",,,,"Syndactyla guttulata",4640,31969,"https://www.inaturalist.org/taxa/730994",
7335,"Syndactyla roraimae duidae","(Chapman, 1939)",,,,"Syndactyla roraimae",4645,31970,"https://www.inaturalist.org/taxa/730995",
7334,"Syndactyla roraimae paraquensis","(Phelps & Phelps Jr, 1947)",,,,"Syndactyla roraimae",4645,31971,"https://www.inaturalist.org/taxa/730996",
7336,"Syndactyla roraimae roraimae","(Hellmayr, 1917)",,,,"Syndactyla roraimae",4645,31972,"https://www.inaturalist.org/taxa/730997",
7337,"Syndactyla roraimae urutani","(Phelps Jr & Dickerman, 1980)",,,,"Syndactyla roraimae",4645,31973,"https://www.inaturalist.org/taxa/730998",
7331,"Syndactyla rufosuperciliata acrita","(Oberholser, 1901)",,,,"Syndactyla rufosuperciliata",4642,31976,"https://www.inaturalist.org/taxa/731001",
7328,"Syndactyla rufosuperciliata cabanisi","(Taczanowski, 1875)",,,,"Syndactyla rufosuperciliata",4642,31977,"https://www.inaturalist.org/taxa/731002",
7329,"Syndactyla rufosuperciliata oleaginea","(Sclater, PL, 1884)",,,,"Syndactyla rufosuperciliata",4642,31978,"https://www.inaturalist.org/taxa/731003",
7330,"Syndactyla rufosuperciliata rufosuperciliata","(Lafresnaye, 1832)",,,,"Syndactyla rufosuperciliata",4642,31979,"https://www.inaturalist.org/taxa/731004",
7327,"Syndactyla rufosuperciliata similis","(Chapman, 1927)",,,,"Syndactyla rufosuperciliata",4642,31980,"https://www.inaturalist.org/taxa/731005",
7325,"Syndactyla subalaris colligata","Zimmer, JT, 1935",,,,"Syndactyla subalaris",4641,31981,"https://www.inaturalist.org/taxa/731006",
7319,"Syndactyla subalaris lineata","(Lawrence, 1865)",,,,"Syndactyla subalaris",4641,31982,"https://www.inaturalist.org/taxa/731007",
7324,"Syndactyla subalaris mentalis","(Taczanowski & von Berlepsch, 1885)",,,,"Syndactyla subalaris",4641,31983,"https://www.inaturalist.org/taxa/731008",
7323,"Syndactyla subalaris olivacea","Phelps & Phelps Jr, 1956",,,,"Syndactyla subalaris",4641,,,
7326,"Syndactyla subalaris ruficrissa","(Carriker, 1930)",,,,"Syndactyla subalaris",4641,31984,"https://www.inaturalist.org/taxa/731009",
7322,"Syndactyla subalaris striolata","(Todd, 1913)",,,,"Syndactyla subalaris",4641,31985,"https://www.inaturalist.org/taxa/731010",
7321,"Syndactyla subalaris subalaris","(Sclater, PL, 1859)",,,,"Syndactyla subalaris",4641,31986,"https://www.inaturalist.org/taxa/731011",
7320,"Syndactyla subalaris tacarcunae","(Chapman, 1923)",,,,"Syndactyla subalaris",4641,31987,"https://www.inaturalist.org/taxa/731012",
2368,"Synthliboramphus antiquus antiquus","(Gmelin, JF, 1789)",,,,"Synthliboramphus antiquus",1836,18586,"https://www.inaturalist.org/taxa/708747",
2369,"Synthliboramphus antiquus microrhynchos","Stepanyan, 1972",,,,"Synthliboramphus antiquus",1836,18587,"https://www.inaturalist.org/taxa/708748",
1261,"Syrigma sibilatrix fostersmithi","Friedmann, 1949",,,,"Syrigma sibilatrix",851,32004,"https://www.inaturalist.org/taxa/731029",
1262,"Syrigma sibilatrix sibilatrix","(Temminck, 1824)",,,,"Syrigma sibilatrix",851,32005,"https://www.inaturalist.org/taxa/731030",
884,"Syrmaticus humiae burmanicus","(Oates, 1898)",,,,"Syrmaticus humiae",632,32006,"https://www.inaturalist.org/taxa/731031",
883,"Syrmaticus humiae humiae","(Hume, 1881)",,,,"Syrmaticus humiae",632,32007,"https://www.inaturalist.org/taxa/731032",
889,"Syrmaticus soemmerringii ijimae","(Dresser, 1902)",,,,"Syrmaticus soemmerringii",634,16422,"https://www.inaturalist.org/taxa/605107",
887,"Syrmaticus soemmerringii intermedius","(Kuroda, 1919)",,,,"Syrmaticus soemmerringii",634,16420,"https://www.inaturalist.org/taxa/605105",
885,"Syrmaticus soemmerringii scintillans","(Gould, 1866)",,,,"Syrmaticus soemmerringii",634,14996,"https://www.inaturalist.org/taxa/508139",
888,"Syrmaticus soemmerringii soemmerringii","(Temminck, 1830)",,,,"Syrmaticus soemmerringii",634,16421,"https://www.inaturalist.org/taxa/605106",
886,"Syrmaticus soemmerringii subrufus","(Kuroda, 1919)",,,,"Syrmaticus soemmerringii",634,14997,"https://www.inaturalist.org/taxa/508141",
3884,"Systellura longirostris atripunctata","Chapman, 1923",,,,"Systellura longirostris",2661,16425,"https://www.inaturalist.org/taxa/605116",
3885,"Systellura longirostris bifasciata","(Gould, 1837)",,,,"Systellura longirostris",2661,16426,"https://www.inaturalist.org/taxa/605117",
3883,"Systellura longirostris decussata","(Tschudi, 1844)","PS","Tschudi's Nightjar C. decussatus recognized by Cleere 2010.",,"Systellura longirostris",2661,,,
3887,"Systellura longirostris longirostris","(Bonaparte, 1825)",,,,"Systellura longirostris",2661,16428,"https://www.inaturalist.org/taxa/605120",
3888,"Systellura longirostris mochaensis","(Cleere, 2006)",,,,"Systellura longirostris",2661,16429,"https://www.inaturalist.org/taxa/605121",
3889,"Systellura longirostris patagonica","(Olrog, 1962)",,,,"Systellura longirostris",2661,16427,"https://www.inaturalist.org/taxa/605119",
3886,"Systellura longirostris pedrolimai","(Grantsau, 2008)",,,,"Systellura longirostris",2661,,,
3882,"Systellura longirostris roraimae","Chapman, 1929","PS","Tepui Nightjar C. roraime recognized by Cleere 2010",,"Systellura longirostris",2661,16423,"https://www.inaturalist.org/taxa/605113",
3881,"Systellura longirostris ruficervix","(Sclater, PL, 1866)",,,,"Systellura longirostris",2661,16424,"https://www.inaturalist.org/taxa/605114",
3077,"Taccocua leschenaultii infuscata","Blyth, 1845",,,,"Taccocua leschenaultii",2339,32008,"https://www.inaturalist.org/taxa/731033",
3078,"Taccocua leschenaultii leschenaultii","Lesson, R, 1830",,,,"Taccocua leschenaultii",2339,32009,"https://www.inaturalist.org/taxa/731034",
3076,"Taccocua leschenaultii sirkee","(Gray, JE, 1831)",,,,"Taccocua leschenaultii",2339,32010,"https://www.inaturalist.org/taxa/731035",
3655,"Tachornis furcata furcata","(Sutton, 1928)",,,,"Tachornis furcata",2821,32011,"https://www.inaturalist.org/taxa/731036",
3656,"Tachornis furcata nigrodorsalis","(Aveledo & Pons, 1952)",,,,"Tachornis furcata",2821,32012,"https://www.inaturalist.org/taxa/731037",
3653,"Tachornis phoenicobia iradii","(Lembeye, 1850)",,,,"Tachornis phoenicobia",2820,32013,"https://www.inaturalist.org/taxa/731038",
3654,"Tachornis phoenicobia phoenicobia","Gosse, 1847",,,,"Tachornis phoenicobia",2820,32014,"https://www.inaturalist.org/taxa/731039",
3658,"Tachornis squamata semota","(Riley, 1933)",,,,"Tachornis squamata",2822,32015,"https://www.inaturalist.org/taxa/731040",
3657,"Tachornis squamata squamata","(Cassin, 1853)",,,,"Tachornis squamata",2822,32016,"https://www.inaturalist.org/taxa/731041",
8681,"Tachuris rubrigastra alticola","(von Berlepsch & Stolzmann, 1896)",,,,"Tachuris rubrigastra",5355,32017,"https://www.inaturalist.org/taxa/731042",
8682,"Tachuris rubrigastra libertatis","Hellmayr, 1920",,,,"Tachuris rubrigastra",5355,32018,"https://www.inaturalist.org/taxa/731043",
8683,"Tachuris rubrigastra loaensis","Philippi Bañados & Johnson, AW, 1946",,,,"Tachuris rubrigastra",5355,32019,"https://www.inaturalist.org/taxa/731044",
8684,"Tachuris rubrigastra rubrigastra","(Vieillot, 1817)",,,,"Tachuris rubrigastra",5355,32020,"https://www.inaturalist.org/taxa/731045",
1039,"Tachybaptus dominicus bangsi","(van Rossem & Hachisuka, 1937)",,,,"Tachybaptus dominicus",824,18635,"https://www.inaturalist.org/taxa/709319",
1038,"Tachybaptus dominicus brachypterus","(Chapman, 1899)",,,,"Tachybaptus dominicus",824,18634,"https://www.inaturalist.org/taxa/709318",
1041,"Tachybaptus dominicus brachyrhynchus","(Chapman, 1899)",,,,"Tachybaptus dominicus",824,18638,"https://www.inaturalist.org/taxa/709322",
1040,"Tachybaptus dominicus dominicus","(Linnaeus, 1766)",,,,"Tachybaptus dominicus",824,18636,"https://www.inaturalist.org/taxa/709320",
1042,"Tachybaptus dominicus eisenmanni","Storer & Getty, 1985",,,,"Tachybaptus dominicus",824,18637,"https://www.inaturalist.org/taxa/709321",
1033,"Tachybaptus novaehollandiae fumosus","(Mayr, 1943)",,,,"Tachybaptus novaehollandiae",822,18632,"https://www.inaturalist.org/taxa/709316",
1034,"Tachybaptus novaehollandiae incola","(Mayr, 1943)",,,,"Tachybaptus novaehollandiae",822,18633,"https://www.inaturalist.org/taxa/709317",
1032,"Tachybaptus novaehollandiae javanicus","(Mayr, 1943)",,,,"Tachybaptus novaehollandiae",822,18630,"https://www.inaturalist.org/taxa/709314",
1036,"Tachybaptus novaehollandiae leucosternos","(Mayr, 1931)",,,,"Tachybaptus novaehollandiae",822,14809,"https://www.inaturalist.org/taxa/485661",
1035,"Tachybaptus novaehollandiae novaehollandiae","(Stephens, 1826)",,,,"Tachybaptus novaehollandiae",822,14498,"https://www.inaturalist.org/taxa/413537",
1037,"Tachybaptus novaehollandiae rennellianus","(Mayr, 1943)",,,,"Tachybaptus novaehollandiae",822,18629,"https://www.inaturalist.org/taxa/709313",
1023,"Tachybaptus ruficollis albescens","(Blanford, 1877)",,,,"Tachybaptus ruficollis",820,,,
1025,"Tachybaptus ruficollis capensis","(Salvadori, 1884)",,,,"Tachybaptus ruficollis",820,15444,"https://www.inaturalist.org/taxa/516847",
1028,"Tachybaptus ruficollis cotabato","(Rand, 1948)",,,,"Tachybaptus ruficollis",820,18625,"https://www.inaturalist.org/taxa/709309",
1024,"Tachybaptus ruficollis iraquensis","(Ticehurst, 1923)",,,,"Tachybaptus ruficollis",820,18623,"https://www.inaturalist.org/taxa/709307",
1027,"Tachybaptus ruficollis philippensis","(Bonnaterre, 1790)",,,,"Tachybaptus ruficollis",820,18624,"https://www.inaturalist.org/taxa/709308",
1026,"Tachybaptus ruficollis poggei","(Reichenow, 1902)",,,,"Tachybaptus ruficollis",820,16001,"https://www.inaturalist.org/taxa/560404",
1022,"Tachybaptus ruficollis ruficollis","(Pallas, 1764)",,,,"Tachybaptus ruficollis",820,18622,"https://www.inaturalist.org/taxa/709306",
1031,"Tachybaptus tricolor collaris","(Mayr, 1945)",,,,"Tachybaptus tricolor",821,,,
1030,"Tachybaptus tricolor tricolor","(Gray, GR, 1861)",,,,"Tachybaptus tricolor",821,,,
1029,"Tachybaptus tricolor vulcanorum","(Rensch, 1929)",,,,"Tachybaptus tricolor",821,,,
13275,"Tachycineta euchrysea euchrysea","(Gosse, 1847)",,,,"Tachycineta euchrysea",7335,18446,"https://www.inaturalist.org/taxa/708203",
13276,"Tachycineta euchrysea sclateri","(Cory, 1884)",,,,"Tachycineta euchrysea",7335,18447,"https://www.inaturalist.org/taxa/708204",
13278,"Tachycineta thalassina brachyptera","Brewster, 1902",,,,"Tachycineta thalassina",7336,18449,"https://www.inaturalist.org/taxa/708208",
13277,"Tachycineta thalassina thalassina","(Swainson, 1827)",,,,"Tachycineta thalassina",7336,18448,"https://www.inaturalist.org/taxa/708205",
3684,"Tachymarptis aequatorialis aequatorialis","(von Müller, JW, 1851)",,,,"Tachymarptis aequatorialis",2828,,,
3682,"Tachymarptis aequatorialis bamendae","(Serle, 1949)",,,,"Tachymarptis aequatorialis",2828,,,
3683,"Tachymarptis aequatorialis furensis","(Lynes, 1920)",,,,"Tachymarptis aequatorialis",2828,,,
3685,"Tachymarptis aequatorialis gelidus","(Brooke, 1967)",,,,"Tachymarptis aequatorialis",2828,,,
3681,"Tachymarptis aequatorialis lowei","(Bannerman, 1920)",,,,"Tachymarptis aequatorialis",2828,,,
3675,"Tachymarptis melba africanus","(Temminck, 1815)",,,,"Tachymarptis melba",2827,,,
3673,"Tachymarptis melba archeri","(Hartert, 1928)",,,,"Tachymarptis melba",2827,,,
3680,"Tachymarptis melba bakeri","(Hartert, 1928)",,,,"Tachymarptis melba",2827,,,
3679,"Tachymarptis melba dorabtatai","(Abdulali, 1965)","SSP","Add: Rasmussen & Anderton, 2012",,"Tachymarptis melba",2827,,,
3676,"Tachymarptis melba marjoriae","(Bradfield, 1935)",,,,"Tachymarptis melba",2827,,,
3674,"Tachymarptis melba maximus","(Ogilvie-Grant, 1907)",,,,"Tachymarptis melba",2827,,,
3671,"Tachymarptis melba melba","(Linnaeus, 1758)",,,,"Tachymarptis melba",2827,,,
3678,"Tachymarptis melba nubifugus","(Koelz, 1954)",,,,"Tachymarptis melba",2827,,,
3672,"Tachymarptis melba tuneti","(Tschusi, 1904)",,,,"Tachymarptis melba",2827,,,
3677,"Tachymarptis melba willsi","(Hartert, 1896)",,,,"Tachymarptis melba",2827,,,
19976,"Tachyphonus cristatus brunneus","(von Spix, 1825)",,,,"Tachyphonus cristatus",10029,32021,"https://www.inaturalist.org/taxa/731046",
19971,"Tachyphonus cristatus cristatellus","Sclater, PL, 1862",,,,"Tachyphonus cristatus",10029,32022,"https://www.inaturalist.org/taxa/731047",
19968,"Tachyphonus cristatus cristatus","(Linnaeus, 1766)",,,,"Tachyphonus cristatus",10029,32023,"https://www.inaturalist.org/taxa/731048",
19972,"Tachyphonus cristatus fallax","Zimmer, JT, 1945",,,,"Tachyphonus cristatus",10029,32024,"https://www.inaturalist.org/taxa/731049",
19973,"Tachyphonus cristatus huarandosae","Chapman, 1925",,,,"Tachyphonus cristatus",10029,32025,"https://www.inaturalist.org/taxa/731050",
19969,"Tachyphonus cristatus intercedens","von Berlepsch, 1880",,,,"Tachyphonus cristatus",10029,32026,"https://www.inaturalist.org/taxa/731051",
19974,"Tachyphonus cristatus madeirae","Hellmayr, 1910",,,,"Tachyphonus cristatus",10029,32027,"https://www.inaturalist.org/taxa/731052",
19977,"Tachyphonus cristatus nattereri","Pelzeln, 1870",,,,"Tachyphonus cristatus",10029,20459,"https://www.inaturalist.org/taxa/718980",
19970,"Tachyphonus cristatus orinocensis","Zimmer, JT & Phelps, 1945",,,,"Tachyphonus cristatus",10029,,,
19975,"Tachyphonus cristatus pallidigula","Zimmer, JT, 1945",,,,"Tachyphonus cristatus",10029,32028,"https://www.inaturalist.org/taxa/731053",
19982,"Tachyphonus luctuosus axillaris","(Lawrence, 1874)",,,,"Tachyphonus luctuosus",10032,32029,"https://www.inaturalist.org/taxa/731054",
19986,"Tachyphonus luctuosus flaviventris","(Sclater, PL, 1856)",,,,"Tachyphonus luctuosus",10032,32030,"https://www.inaturalist.org/taxa/731055",
19985,"Tachyphonus luctuosus luctuosus","d'Orbigny & Lafresnaye, 1837",,,,"Tachyphonus luctuosus",10032,32031,"https://www.inaturalist.org/taxa/731056",
19983,"Tachyphonus luctuosus nitidissimus","Salvin, 1870",,,,"Tachyphonus luctuosus",10032,32032,"https://www.inaturalist.org/taxa/731057",
19984,"Tachyphonus luctuosus panamensis","Todd, 1917",,,,"Tachyphonus luctuosus",10032,32033,"https://www.inaturalist.org/taxa/731058",
19979,"Tachyphonus surinamus brevipes","Lafresnaye, 1846",,,,"Tachyphonus surinamus",10031,32034,"https://www.inaturalist.org/taxa/731059",
19981,"Tachyphonus surinamus insignis","Hellmayr, 1906",,,,"Tachyphonus surinamus",10031,32035,"https://www.inaturalist.org/taxa/731060",
19980,"Tachyphonus surinamus napensis","Lawrence, 1864",,,,"Tachyphonus surinamus",10031,32036,"https://www.inaturalist.org/taxa/731061",
19978,"Tachyphonus surinamus surinamus","(Linnaeus, 1766)",,,,"Tachyphonus surinamus",10031,32037,"https://www.inaturalist.org/taxa/731062",
197,"Tadorna radjah radjah","(Lesson, R, 1828)",,,,"Tadorna radjah",125,,,
198,"Tadorna radjah rufitergum","Hartert, 1905",,,,"Tadorna radjah",125,,,
18164,"Taeniopygia bichenovii annulosa","(Gould, 1840)",,,,"Taeniopygia bichenovii",9493,32038,"https://www.inaturalist.org/taxa/731063",
18165,"Taeniopygia bichenovii bichenovii","(Vigors & Horsfield, 1827)",,,,"Taeniopygia bichenovii",9493,32039,"https://www.inaturalist.org/taxa/731064",
18163,"Taeniopygia guttata castanotis","(Gould, 1837)",,,,"Taeniopygia guttata",9492,16221,"https://www.inaturalist.org/taxa/569255",
18162,"Taeniopygia guttata guttata","(Vieillot, 1817)",,,,"Taeniopygia guttata",9492,16220,"https://www.inaturalist.org/taxa/569254",
8755,"Taeniotriccus andrei andrei","von Berlepsch & Hartert, 1902",,,,"Taeniotriccus andrei",5402,32040,"https://www.inaturalist.org/taxa/731065",
8756,"Taeniotriccus andrei klagesi","Todd, 1925",,,,"Taeniotriccus andrei",5402,32041,"https://www.inaturalist.org/taxa/731066",
271,"Talegalla cuvieri cuvieri","Lesson, R, 1828",,,,"Talegalla cuvieri",246,18590,"https://www.inaturalist.org/taxa/709269",
272,"Talegalla cuvieri granti","Roselaar, 1994",,,,"Talegalla cuvieri",246,18591,"https://www.inaturalist.org/taxa/709270",
275,"Talegalla fuscirostris aruensis","Roselaar, 1994",,,,"Talegalla fuscirostris",247,18593,"https://www.inaturalist.org/taxa/709272",
273,"Talegalla fuscirostris fuscirostris","Salvadori, 1877",,,,"Talegalla fuscirostris",247,18595,"https://www.inaturalist.org/taxa/709274",
276,"Talegalla fuscirostris meyeri","Roselaar, 1994",,,,"Talegalla fuscirostris",247,18592,"https://www.inaturalist.org/taxa/709271",
274,"Talegalla fuscirostris occidentis","White, CMN, 1938",,,,"Talegalla fuscirostris",247,18594,"https://www.inaturalist.org/taxa/709273",
277,"Talegalla jobiensis jobiensis","Meyer, AB, 1874",,,,"Talegalla jobiensis",248,18596,"https://www.inaturalist.org/taxa/709275",
278,"Talegalla jobiensis longicaudus","Meyer, AB, 1891",,,,"Talegalla jobiensis",248,18597,"https://www.inaturalist.org/taxa/709276",
20201,"Tangara argyrofenges argyrofenges","(Sclater, PL & Salvin, 1876)",,,,"Tangara argyrofenges",10444,,,
20200,"Tangara argyrofenges caeruleigularis","Carriker, 1935",,,,"Tangara argyrofenges",10444,,,
20124,"Tangara arthus aequatorialis","(Taczanowski & von Berlepsch, 1885)",,,,"Tangara arthus",10412,32042,"https://www.inaturalist.org/taxa/731069",
20118,"Tangara arthus arthus","Lesson, R, 1832",,,,"Tangara arthus",10412,20460,"https://www.inaturalist.org/taxa/718981",
20121,"Tangara arthus aurulenta","(Lafresnaye, 1843)",,,,"Tangara arthus",10412,20461,"https://www.inaturalist.org/taxa/718982",
20123,"Tangara arthus goodsoni","Hartert, 1913",,,,"Tangara arthus",10412,16558,"https://www.inaturalist.org/taxa/628711",
20122,"Tangara arthus occidentalis","Chapman, 1914",,,,"Tangara arthus",10412,32043,"https://www.inaturalist.org/taxa/731070",
20119,"Tangara arthus palmitae","Meyer de Schauensee, 1947",,,,"Tangara arthus",10412,32044,"https://www.inaturalist.org/taxa/731071",
20125,"Tangara arthus pulchra","(Tschudi, 1844)",,,,"Tangara arthus",10412,32045,"https://www.inaturalist.org/taxa/731072",
20120,"Tangara arthus sclateri","(Lafresnaye, 1854)",,,,"Tangara arthus",10412,32046,"https://www.inaturalist.org/taxa/731073",
20126,"Tangara arthus sophiae","(von Berlepsch, 1901)",,,,"Tangara arthus",10412,32047,"https://www.inaturalist.org/taxa/731074",
20162,"Tangara cayana cayana","(Linnaeus, 1766)",,,,"Tangara cayana",10424,,,
20166,"Tangara cayana chloroptera","(Vieillot, 1819)",,,,"Tangara cayana",10424,,,
20164,"Tangara cayana flava","(Gmelin, JF, 1789)",,,,"Tangara cayana",10424,,,
20161,"Tangara cayana fulvescens","Todd, 1922",,,,"Tangara cayana",10424,,,
20163,"Tangara cayana huberi","(Hellmayr, 1910)",,,,"Tangara cayana",10424,,,
20167,"Tangara cayana margaritae","(Allen, JA, 1891)",,,,"Tangara cayana",10424,,,
20165,"Tangara cayana sincipitalis","(von Berlepsch, 1907)",,,,"Tangara cayana",10424,,,
20108,"Tangara chilensis caelicolor","(Sclater, PL, 1851)",,,,"Tangara chilensis",10403,32048,"https://www.inaturalist.org/taxa/731082",
20110,"Tangara chilensis chilensis","(Vigors, 1832)",,,,"Tangara chilensis",10403,32049,"https://www.inaturalist.org/taxa/731083",
20109,"Tangara chilensis chlorocorys","Zimmer, JT, 1929",,,,"Tangara chilensis",10403,32050,"https://www.inaturalist.org/taxa/731084",
20107,"Tangara chilensis paradisea","(Swainson, 1837)",,,,"Tangara chilensis",10403,32051,"https://www.inaturalist.org/taxa/731085",
